Date,AGG,BGRN,BNDW,DSI,EAGG,EEM,EFA,EMSG,ESGD,ESGE,ESGU,ESGV,IVV,JUST,NULC,SPY,SUSA,SUSL,VEA,VSGX,VTI,VWO
2024-03-01,90.14448547363281,42.84833908081055,62.981563568115234,98.50477600097656,43.23405838012695,39.17539978027344,74.7621078491211,23.801837921142578,74.64552307128906,30.652572631835938,112.04651641845703,91.0091552734375,510.70806884765625,73.17428588867188,38.0943717956543,509.0608825683594,106.57665252685547,91.55342102050781,46.84969711303711,53.54173278808594,252.5713653564453,39.33203125
2024-04-01,87.90846252441406,42.095481872558594,61.77366256713867,94.20226287841797,42.142696380615234,39.08957290649414,72.33743286132812,23.878053665161133,72.25418090820312,30.576488494873047,107.84616088867188,86.7669448852539,491.58636474609375,70.65455627441406,36.29829788208008,490.0535888671875,102.21947479248047,87.78397369384766,45.51527786254883,52.066375732421875,242.4488067626953,39.745811462402344
2024-05-01,89.36388397216797,42.727195739746094,62.38557434082031,98.54163360595703,42.860801696777344,39.85248565673828,75.99784088134766,24.524394989013672,76.01868438720703,31.13761329650879,112.97052001953125,91.13318634033203,516.4561157226562,73.95989990234375,37.69190979003906,514.8402709960938,106.97842407226562,92.05429077148438,47.63794708251953,53.99614715576172,253.985595703125,40.60350036621094
2024-06-01,90.15237426757812,42.94479751586914,62.872127532958984,101.72514343261719,43.23468780517578,40.61539077758789,73.32977294921875,25.17912483215332,73.58997344970703,31.888944625854492,116.68665313720703,94.5889892578125,533.2860107421875,76.40470886230469,38.685707092285156,531.2899169921875,110.0335693359375,95.31696319580078,46.41694259643555,53.6495361328125,260.8804016113281,41.244407653808594
2024-07-01,92.33590698242188,43.82090759277344,64.25596618652344,102.72534942626953,44.258140563964844,41.24150848388672,76.54313659667969,25.545103073120117,76.71797180175781,32.46548080444336,118.68354034423828,95.92467498779297,540.8392944335938,77.3822021484375,39.102291107177734,539.4581298828125,112.64456176757812,95.8266372680664,48.262451171875,55.75547790527344,266.75775146484375,41.90486145019531
2024-08-01,93.6884994506836,44.47539520263672,64.92811584472656,104.30572509765625,44.911293029785156,41.64480209350586,79.0386962890625,25.985546112060547,79.27649688720703,32.86793899536133,121.38936614990234,97.95747375488281,553.9664306640625,79.11921691894531,40.01312255859375,552.0629272460938,116.11900329589844,97.65040588378906,49.665489196777344,57.287960052490234,272.44384765625,42.311702728271484
2024-09-01,94.93292236328125,45.058815002441406,65.78279113769531,106.7892074584961,45.52278137207031,44.03575134277344,79.65782165527344,27.869325637817383,80.0564193725586,34.88985061645508,123.7030258178711,99.8233413696289,563.809326171875,80.3481674194336,40.859527587890625,561.9351806640625,118.140869140625,99.54280853271484,50.06364440917969,58.18662643432617,277.1218566894531,45.27314376831055
2024-10-01,92.5492935180664,44.19416046142578,64.6730728149414,106.11775207519531,44.361663818359375,42.68183898925781,75.45729064941406,26.94036102294922,75.7763442993164,33.77827835083008,122.59091186523438,99.24699401855469,560.5291748046875,79.94940185546875,40.501197814941406,558.6290283203125,116.24371337890625,98.92263793945312,47.625030517578125,56.138397216796875,275.88580322265625,44.19236755371094
2024-11-01,93.56642150878906,44.67402267456055,65.54351043701172,112.56792449951172,44.83843231201172,41.5391731262207,75.21915435791016,26.130369186401367,75.45296478271484,33.097923278808594,130.5695037841797,105.86477661132812,593.7249145507812,84.29851531982422,43.05894470214844,591.9419555664062,123.7305908203125,104.93256378173828,47.81515121459961,55.986083984375,294.3711242675781,43.24342346191406
2024-12-01,91.68582153320312,43.905723571777344,64.01239013671875,108.56979370117188,43.92304611206055,40.156455993652344,72.01874542236328,,72.41886901855469,31.995935440063477,126.73271179199219,103.29447174072266,577.6421508789062,81.76399993896484,40.089027404785156,575.7620239257812,119.7802734375,101.35218811035156,45.457664489746094,53.97740173339844,284.505126953125,41.791534423828125
2025-01-01,92.74872589111328,44.480690002441406,65.16499328613281,110.60501098632812,44.48671340942383,41.71318054199219,76.5047607421875,,76.60924530029297,33.416358947753906,130.51547241210938,106.57168579101562,595.406005859375,84.67052459716797,42.37718200683594,593.2146606445312,123.01654815673828,103.1570816040039,48.184226989746094,56.091461181640625,294.0777893066406,43.150367736816406
2025-02-01,94.51038360595703,45.0307731628418,66.04081726074219,107.74111938476562,45.29591369628906,42.191627502441406,78.76399230957031,,78.47824096679688,33.776615142822266,128.17672729492188,103.9449234008789,587.9027099609375,83.61709594726562,41.83820343017578,585.6838989257812,120.72437286376953,100.72985076904297,49.274497985839844,57.04216766357422,288.523193359375,43.47107696533203
